but	but	b	bu	but	-	-	t	ut	but	-	-	0	0	0	0110	011011	01101111	0110111111	0110111111	0110111111	O
I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
managed	managed	m	ma	man	mana	manag	d	ed	ged	aged	naged	0	0	0	0100	010001	01000111	0100011111	01000111110	01000111110	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
figure	figure	f	fi	fig	figu	figur	e	re	ure	gure	igure	0	0	0	0101	010111	01011110	0101111011	010111101101	010111101101	O
out	out	o	ou	out	-	-	t	ut	out	-	-	0	0	0	0101	010111	01011111	0101111110	010111111000	010111111000	O
a	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
surprisingly	surprisingly	s	su	sur	surp	surpr	y	ly	gly	ngly	ingly	0	0	0	0110	011011	01101111	0110111101	011011110110	011011110110	O
easy	easy	e	ea	eas	easy	-	y	sy	asy	easy	-	0	0	0	1111	111101	11110100	1111010011	11110100110	11110100110	O
solution	solution	s	so	sol	solu	solut	n	on	ion	tion	ution	0	0	0	1110	111011	11101111	1110111111	111011111110	1110111111101	O
after	after	a	af	aft	afte	after	r	er	ter	fter	after	0	0	0	0110	011011	01101110	0110111011	011011101111	0110111011111	O
many	many	m	ma	man	many	-	y	ny	any	many	-	0	0	0	1011	101100	10110010	10110010	10110010	10110010	O
hours	hours	h	ho	hou	hour	hours	s	rs	urs	ours	hours	0	0	0	1110	111010	11101010	1110101010	11101010101	11101010101	O
of	of	o	of	-	-	-	f	of	-	-	-	0	0	0	0000	0000	0000	0000	0000	0000	O
attempting	attempting	a	at	att	atte	attem	g	ng	ing	ting	pting	0	0	0	0101	010110	01011011	0101101100	0101101100	0101101100	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
thought	thought	t	th	tho	thou	thoug	t	ht	ght	ught	ought	0	0	0	0100	010001	01000110	0100011001	0100011001	0100011001	O
I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
should	should	s	sh	sho	shou	shoul	d	ld	uld	ould	hould	0	0	0	0111	011111	01111101	0111110111	011111011111	0111110111110	O
share	share	s	sh	sha	shar	share	e	re	are	hare	share	0	0	0	0100	010011	01001100	0100110010	01001100100	01001100100	O
it	it	i	it	-	-	-	t	it	-	-	-	0	0	0	0110	011000	01100010	01100010	01100010	01100010	O
in	in	i	in	-	-	-	n	in	-	-	-	0	0	0	0001	000101	0001010	0001010	0001010	0001010	O
case	case	c	ca	cas	case	-	e	se	ase	case	-	0	0	0	1110	111011	11101111	1110111110	11101111100	11101111100	O
someone	someone	s	so	som	some	someo	e	ne	one	eone	meone	0	0	0	1011	101111	10111111	101111110	101111110	101111110	O
else	else	e	el	els	else	-	e	se	lse	else	-	0	0	0	1110	111011	11101110	1110111011	111011101111	111011101111	O
is	is	i	is	-	-	-	s	is	-	-	-	0	0	0	0111	011111	01111110	0111111001	0111111001	0111111001	O
looking	looking	l	lo	loo	look	looki	g	ng	ing	king	oking	0	0	0	0101	010110	01011011	0101101111	01011011110	01011011110	O
for	for	f	fo	for	-	-	r	or	for	-	-	0	0	0	0001	000110	000110	000110	000110	000110	O
a	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
similar	similar	s	si	sim	simi	simil	r	ar	lar	ilar	milar	0	0	0	1111	111101	11110111	1111011111	11110111111	11110111111	O
solution	solution	s	so	sol	solu	solut	n	on	ion	tion	ution	0	0	0	1110	111011	11101111	1110111111	111011111110	1110111111101	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

#CODE	#code	#	#c	#co	#cod	#code	e	de	ode	code	#code	0	0	0	0110	011010	011010	011010	011010	011010	O

Search	search	s	se	sea	sear	searc	h	ch	rch	arch	earch	0	0	0	0101	010111	01011110	0101111001	010111100111	0101111001111	O
by	by	b	by	-	-	-	y	by	-	-	-	0	0	0	0001	000111	00011111	00011111	00011111	00011111	O
value	value	v	va	val	valu	value	e	ue	lue	alue	value	0	0	0	1110	111000	11100010	1110001011	11100010110	11100010110	O
in	in	i	in	-	-	-	n	in	-	-	-	0	0	0	0001	000101	0001010	0001010	0001010	0001010	O
pandas	pandas	p	pa	pan	pand	panda	s	as	das	ndas	andas	0	0	0	1111	111111	11111100	11111100	11111100	11111100	O
series	series	s	se	ser	seri	serie	s	es	ies	ries	eries	0	0	0	1110	111001	11100110	1110011010	11100110100	11100110100	B-API

Give	give	g	gi	giv	give	-	e	ve	ive	give	-	0	0	0	0100	010010	01001010	0100101001	0100101001	0100101001	O
a	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
pandas	pandas	p	pa	pan	pand	panda	s	as	das	ndas	andas	0	0	0	1111	111111	11111100	11111100	11111100	11111100	O
series	series	s	se	ser	seri	serie	s	es	ies	ries	eries	0	0	0	1110	111001	11100110	1110011010	11100110100	11100110100	B-API
#CODE	#code	#	#c	#co	#cod	#code	e	de	ode	code	#code	0	0	0	0110	011010	011010	011010	011010	011010	O

How	how	h	ho	how	-	-	w	ow	how	-	-	0	0	0	0110	011001	01100101	01100101	01100101	01100101	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
combine	combine	c	co	com	comb	combi	e	ne	ine	bine	mbine	0	0	0	0100	010011	01001100	0100110011	010011001110	010011001110	O
pivot	pivot	p	pi	piv	pivo	pivot	t	ot	vot	ivot	pivot	0	0	0	1111	111111	11111111	1111111100	111111110001	111111110001	B-API
with	with	w	wi	wit	with	-	h	th	ith	with	-	0	0	0	0001	000101	00010110	00010110	00010110	00010110	O
cumulative	cumulative	c	cu	cum	cumu	cumul	e	ve	ive	tive	ative	0	0	0	1111	111111	11111111	1111111101	11111111010	11111111010	O
sum	sum	s	su	sum	-	-	m	um	sum	-	-	0	0	0	0101	010111	01011110	0101111000	010111100010	0101111000101	O
in	in	i	in	-	-	-	n	in	-	-	-	0	0	0	0001	000101	0001010	0001010	0001010	0001010	O
Pandas	pandas	p	pa	pan	pand	panda	s	as	das	ndas	andas	0	0	0	1111	111111	11111100	11111100	11111100	11111100	O

I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
have	have	h	ha	hav	have	-	e	ve	ave	have	-	0	0	0	0100	010001	0100010	0100010	0100010	0100010	O
a	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
simple	simple	s	si	sim	simp	simpl	e	le	ple	mple	imple	0	0	0	1111	111101	11110111	1111011110	1111011110	1111011110	O
dataframe	dataframe	d	da	dat	data	dataf	e	me	ame	rame	frame	0	0	0	1110	111001	11100110	111001100	111001100	111001100	B-API
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
#CODE	#code	#	#c	#co	#cod	#code	e	de	ode	code	#code	0	0	0	0110	011010	011010	011010	011010	011010	O

Which	which	w	wh	whi	whic	which	h	ch	ich	hich	which	0	0	0	0110	011001	01100111	011001111	011001111	011001111	O
i	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
can	can	c	ca	can	-	-	n	an	can	-	-	0	0	0	0111	011111	01111100	011111001	011111001	011111001	O
easily	easily	e	ea	eas	easi	easil	y	ly	ily	sily	asily	0	0	0	0101	010101	01010111	0101011101	01010111011	01010111011	O
pivot	pivot	p	pi	piv	pivo	pivot	t	ot	vot	ivot	pivot	0	0	0	1111	111111	11111111	1111111100	111111110001	111111110001	O
with	with	w	wi	wit	with	-	h	th	ith	with	-	0	0	0	0001	000101	00010110	00010110	00010110	00010110	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
dates	dates	d	da	dat	date	dates	s	es	tes	ates	dates	0	0	0	1110	111010	11101011	1110101111	11101011111	11101011111	O
as	as	a	as	-	-	-	s	as	-	-	-	0	0	0	0001	000111	0001110	0001110	0001110	0001110	O
columns	columns	c	co	col	colu	colum	s	ns	mns	umns	lumns	0	0	0	1110	111010	11101010	1110101011	11101010110	11101010110	O
using	using	u	us	usi	usin	using	g	ng	ing	sing	using	0	0	0	0101	010110	01011000	01011000	01011000	01011000	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
following	following	f	fo	fol	foll	follo	g	ng	ing	wing	owing	0	0	0	1111	111110	11111001	111110011	111110011	111110011	O
function	function	f	fu	fun	func	funct	n	on	ion	tion	ction	0	0	0	1110	111011	11101101	1110110110	11101101101	11101101101	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
#CODE	#code	#	#c	#co	#cod	#code	e	de	ode	code	#code	0	0	0	0110	011010	011010	011010	011010	011010	O

However	however	h	ho	how	howe	howev	r	er	ver	ever	wever	0	0	0	0110	011011	01101101	0110110110	0110110110	0110110110	O
I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
cant	cant	c	ca	can	cant	-	t	nt	ant	cant	-	0	0	0	0111	011111	01111101	0111110101	01111101010	01111101010	O
find	find	f	fi	fin	find	-	d	nd	ind	find	-	0	0	0	0100	010011	01001101	0100110101	010011010110	0100110101100	O
a	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
way	way	w	wa	way	-	-	y	ay	way	-	-	0	0	0	1111	111100	1111000	1111000	1111000	1111000	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
use	use	u	us	use	-	-	e	se	use	-	-	0	0	0	0100	010011	01001110	01001110	01001110	01001110	O
a	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
cumulative	cumulative	c	cu	cum	cumu	cumul	e	ve	ive	tive	ative	0	0	0	1111	111111	11111111	1111111101	11111111010	11111111010	O
sum	sum	s	su	sum	-	-	m	um	sum	-	-	0	0	0	0101	010111	01011110	0101111000	010111100010	0101111000101	O
in	in	i	in	-	-	-	n	in	-	-	-	0	0	0	0001	000101	0001010	0001010	0001010	0001010	O
place	place	p	pl	pla	plac	place	e	ce	ace	lace	place	0	0	0	1110	111001	11100111	1110011100	11100111001	11100111001	O
of	of	o	of	-	-	-	f	of	-	-	-	0	0	0	0000	0000	0000	0000	0000	0000	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
np.sum	np.sum	n	np	np.	np.s	np.su	m	um	sum	.sum	p.sum	1	0	0	1100	110000	11000011	1100001111	11000011111	11000011111	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
I	i	i	-	-	-	-	i	-	-	-	-	0	0	0	0111	011101	0111010	0111010	0111010	0111010	O
would	would	w	wo	wou	woul	would	d	ld	uld	ould	would	0	0	0	0111	011111	01111101	0111110110	0111110110	0111110110	O
like	like	l	li	lik	like	-	e	ke	ike	like	-	0	0	0	0101	010111	01011100	01011100	01011100	01011100	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
display	display	d	di	dis	disp	displ	y	ay	lay	play	splay	0	0	0	0100	010011	01001100	0100110001	01001100011	01001100011	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
data	data	d	da	dat	data	-	a	ta	ata	data	-	0	0	0	1110	111001	11100100	11100100	11100100	11100100	O
in	in	i	in	-	-	-	n	in	-	-	-	0	0	0	0001	000101	0001010	0001010	0001010	0001010	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
following	following	f	fo	fol	foll	follo	g	ng	ing	wing	owing	0	0	0	1111	111110	11111001	111110011	111110011	111110011	O
format	format	f	fo	for	form	forma	t	at	mat	rmat	ormat	0	0	0	1110	111011	11101101	1110110111	111011011111	1110110111110	O
?	?	?	-	-	-	-	?	-	-	-	-	0	0	0	0011	001111	00111111	00111111	00111111	00111111	O

Is	is	i	is	-	-	-	s	is	-	-	-	0	0	0	0111	011111	01111110	0111111001	0111111001	0111111001	O
this	this	t	th	thi	this	-	s	is	his	this	-	0	0	0	0110	011000	0110000	0110000	0110000	0110000	O
possible	possible	p	po	pos	poss	possi	e	le	ble	ible	sible	0	0	0	1111	111101	11110100	1111010000	1111010000	1111010000	O
?	?	?	-	-	-	-	?	-	-	-	-	0	0	0	0011	001111	00111111	00111111	00111111	00111111	O

#CODE	#code	#	#c	#co	#cod	#code	e	de	ode	code	#code	0	0	0	0110	011010	011010	011010	011010	011010	O

How	how	h	ho	how	-	-	w	ow	how	-	-	0	0	0	0110	011001	01100101	01100101	01100101	01100101	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
convert	convert	c	co	con	conv	conve	t	rt	ert	vert	nvert	0	0	0	0100	010011	01001100	0100110011	010011001111	010011001111	O
string	string	s	st	str	stri	strin	g	ng	ing	ring	tring	0	0	0	1110	111001	11100110	1110011010	111001101010	111001101010	O
series	series	s	se	ser	seri	serie	s	es	ies	ries	eries	0	0	0	1110	111001	11100110	1110011010	11100110100	11100110100	B-API
into	into	i	in	int	into	-	o	to	nto	into	-	0	0	0	0001	000101	00010111	000101110	000101110	000101110	O
integer	integer	i	in	int	inte	integ	r	er	ger	eger	teger	0	0	0	1111	111111	11111111	1111111110	111111111011	1111111110110	O

Then	then	t	th	the	then	-	n	en	hen	then	-	0	0	0	0110	011011	01101111	0110111100	0110111100	0110111100	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
apply	apply	a	ap	app	appl	apply	y	ly	ply	pply	apply	0	0	0	0100	010011	01001111	0100111101	0100111101	0100111101	O
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
get	get	g	ge	get	-	-	t	et	get	-	-	0	0	0	0100	010011	01001101	0100110110	0100110110	0100110110	B-API
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
column	column	c	co	col	colu	colum	n	mn	umn	lumn	olumn	0	0	0	1110	111000	11100001	111000010	111000010	111000010	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
returning	returning	r	re	ret	retu	retur	g	ng	ing	ning	rning	0	0	0	0101	010110	01011001	0101100101	01011001011	01011001011	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
original	original	o	or	ori	orig	origi	l	al	nal	inal	ginal	0	0	0	1111	111110	11111000	1111100001	1111100001	1111100001	O
value	value	v	va	val	valu	value	e	ue	lue	alue	value	0	0	0	1110	111000	11100010	1110001011	11100010110	11100010110	O
if	if	i	if	-	-	-	f	if	-	-	-	0	0	0	0110	011011	01101110	0110111000	0110111000	0110111000	O
it	it	i	it	-	-	-	t	it	-	-	-	0	0	0	0110	011000	01100010	01100010	01100010	01100010	O
is	is	i	is	-	-	-	s	is	-	-	-	0	0	0	0111	011111	01111110	0111111001	0111111001	0111111001	O
not	not	n	no	not	-	-	t	ot	not	-	-	0	0	0	0101	010101	01010110	01010110	01010110	01010110	O
in	in	i	in	-	-	-	n	in	-	-	-	0	0	0	0001	000101	0001010	0001010	0001010	0001010	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
dictionary	dictionary	d	di	dic	dict	dicti	y	ry	ary	nary	onary	0	0	0	1110	111001	11100110	1110011011	111001101101	111001101101	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
#CODE	#code	#	#c	#co	#cod	#code	e	de	ode	code	#code	0	0	0	0110	011010	011010	011010	011010	011010	O

@USER	@user	@	@u	@us	@use	@user	r	er	ser	user	@user	0	0	0	0110	011011	01101101	011011010	011011010	011011010	O
If	if	i	if	-	-	-	f	if	-	-	-	0	0	0	0110	011011	01101110	0110111000	0110111000	0110111000	O
all	all	a	al	all	-	-	l	ll	all	-	-	0	0	0	1011	101101	10110101	10110101	10110101	10110101	O
of	of	o	of	-	-	-	f	of	-	-	-	0	0	0	0000	0000	0000	0000	0000	0000	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
unique	unique	u	un	uni	uniq	uniqu	e	ue	que	ique	nique	0	0	0	1111	111111	11111111	1111111110	111111111011	1111111110111	O
items	items	i	it	ite	item	items	s	ms	ems	tems	items	0	0	0	1110	111010	11101010	1110101011	111010101110	111010101110	O
contained	contained	c	co	con	cont	conta	d	ed	ned	ined	ained	0	0	0	0101	010110	01011010	0101101000	010110100010	010110100010	O
in	in	i	in	-	-	-	n	in	-	-	-	0	0	0	0001	000101	0001010	0001010	0001010	0001010	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
series	series	s	se	ser	seri	serie	s	es	ies	ries	eries	0	0	0	1110	111001	11100110	1110011010	11100110100	11100110100	B-API
are	are	a	ar	are	-	-	e	re	are	-	-	0	0	0	0111	011111	01111111	0111111110	0111111110	0111111110	O
in	in	i	in	-	-	-	n	in	-	-	-	0	0	0	0001	000101	0001010	0001010	0001010	0001010	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
dictionary	dictionary	d	di	dic	dict	dicti	y	ry	ary	nary	onary	0	0	0	1110	111001	11100110	1110011011	111001101101	111001101101	O
keys	keys	k	ke	key	keys	-	s	ys	eys	keys	-	0	0	0	1110	111010	11101011	1110101111	11101011111	11101011111	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
then	then	t	th	the	then	-	n	en	hen	then	-	0	0	0	0110	011011	01101111	0110111100	0110111100	0110111100	O
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
.map	.map	.	.m	.ma	.map	-	p	ap	map	.map	-	1	0	0	1100	110001	11000111	11000111	11000111	11000111	B-API
(	(	(	-	-	-	-	(	-	-	-	-	0	0	0	1101	110111	1101110	1101110	1101110	1101110	O
d	d	d	-	-	-	-	d	-	-	-	-	0	0	0	1100	110000	11000001	11000001	11000001	11000001	O
)`	)`	)	)`	-	-	-	`	)`	-	-	-	0	0	0	1101	110110	11011011	1101101110	1101101110	1101101110	O
is	is	i	is	-	-	-	s	is	-	-	-	0	0	0	0111	011111	01111110	0111111001	0111111001	0111111001	O
more	more	m	mo	mor	more	-	e	re	ore	more	-	0	0	0	0101	010101	01010101	010101010	010101010	010101010	O
than	than	t	th	tha	than	-	n	an	han	than	-	0	0	0	0001	000111	00011110	00011110	00011110	00011110	O
five	five	f	fi	fiv	five	-	e	ve	ive	five	-	0	0	0	1011	101100	10110000	10110000	10110000	10110000	O
times	times	t	ti	tim	time	times	s	es	mes	imes	times	0	0	0	1110	111010	11101010	1110101010	11101010100	11101010100	O
as	as	a	as	-	-	-	s	as	-	-	-	0	0	0	0001	000111	0001110	0001110	0001110	0001110	O
fast	fast	f	fa	fas	fast	-	t	st	ast	fast	-	0	0	0	1111	111101	11110100	1111010010	1111010010	1111010010	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

However	however	h	ho	how	howe	howev	r	er	ver	ever	wever	0	0	0	0110	011011	01101101	0110110110	0110110110	0110110110	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
any	any	a	an	any	-	-	y	ny	any	-	-	0	0	0	1011	101111	10111110	101111101	101111101	101111101	O
missing	missing	m	mi	mis	miss	missi	g	ng	ing	sing	ssing	0	0	0	1111	111111	11111111	1111111110	111111111000	111111111000	O
value	value	v	va	val	valu	value	e	ue	lue	alue	value	0	0	0	1110	111000	11100010	1110001011	11100010110	11100010110	O
appears	appears	a	ap	app	appe	appea	s	rs	ars	ears	pears	0	0	0	0101	010111	01011101	0101110101	01011101011	01011101011	O
as	as	a	as	-	-	-	s	as	-	-	-	0	0	0	0001	000111	0001110	0001110	0001110	0001110	O
a	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
NaN	nan	n	na	nan	-	-	n	an	nan	-	-	0	0	0	1100	110000	11000011	1100001110	11000011101	11000011101	O
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

Using	using	u	us	usi	usin	using	g	ng	ing	sing	using	0	0	0	0101	010110	01011000	01011000	01011000	01011000	O
a	a	a	-	-	-	-	a	-	-	-	-	0	0	0	1010	1010	1010	1010	1010	1010	O
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
lambda	lambda	l	la	lam	lamb	lambd	a	da	bda	mbda	ambda	0	0	0	1100	110011	11001111	1100111111	1100111111	1100111111	O
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
function	function	f	fu	fun	func	funct	n	on	ion	tion	ction	0	0	0	1110	111011	11101101	1110110110	11101101101	11101101101	O
with	with	w	wi	wit	with	-	h	th	ith	with	-	0	0	0	0001	000101	00010110	00010110	00010110	00010110	O
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
get	get	g	ge	get	-	-	t	et	get	-	-	0	0	0	0100	010011	01001101	0100110110	0100110110	0100110110	B-API
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
on	on	o	on	-	-	-	n	on	-	-	-	0	0	0	0001	000100	0001000	0001000	0001000	0001000	O
the	the	t	th	the	-	-	e	he	the	-	-	0	0	0	1000	1000	1000	1000	1000	1000	O
dictionary	dictionary	d	di	dic	dict	dicti	y	ry	ary	nary	onary	0	0	0	1110	111001	11100110	1110011011	111001101101	111001101101	O
appears	appears	a	ap	app	appe	appea	s	rs	ars	ears	pears	0	0	0	0101	010111	01011101	0101110101	01011101011	01011101011	O
to	to	t	to	-	-	-	o	to	-	-	-	0	0	0	0111	011110	011110	011110	011110	011110	O
have	have	h	ha	hav	have	-	e	ve	ave	have	-	0	0	0	0100	010001	0100010	0100010	0100010	0100010	O
virtually	virtually	v	vi	vir	virt	virtu	y	ly	lly	ally	ually	0	0	0	0101	010101	01010100	0101010010	01010100101	01010100101	O
identical	identical	i	id	ide	iden	ident	l	al	cal	ical	tical	0	0	0	1111	111111	11111111	1111111110	111111111011	1111111110111	O
performance	performance	p	pe	per	perf	perfo	e	ce	nce	ance	mance	0	0	0	1110	111001	11100111	1110011110	111001111000	111001111000	O
.	.	.	-	-	-	-	.	-	-	-	-	1	0	0	0011	001111	00111110	00111110	00111110	00111110	O

#CODE	#code	#	#c	#co	#cod	#code	e	de	ode	code	#code	0	0	0	0110	011010	011010	011010	011010	011010	O

Use	use	u	us	use	-	-	e	se	use	-	-	0	0	0	0100	010011	01001110	01001110	01001110	01001110	O
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
map	map	m	ma	map	-	-	p	ap	map	-	-	0	0	0	0100	010011	01001111	0100111101	0100111101	0100111101	B-API
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
for	for	f	fo	for	-	-	r	or	for	-	-	0	0	0	0001	000110	000110	000110	000110	000110	O
this	this	t	th	thi	this	-	s	is	his	this	-	0	0	0	0110	011000	0110000	0110000	0110000	0110000	O
,	,	,	-	-	-	-	,	-	-	-	-	0	0	0	0011	001110	001110	001110	001110	001110	O
it's	it's	i	it	it'	it's	-	s	's	t's	it's	-	0	0	0	0111	011111	01111111	0111111111	011111111111	0111111111110	O
cyython-ised	cyython-ised	c	cy	cyy	cyyt	cyyth	d	ed	sed	ised	-ised	0	0	0	null	null	null	null	null	null	O
:	:	:	-	-	-	-	:	-	-	-	-	0	0	0	0010	00101	00101	00101	00101	00101	O
`	`	`	-	-	-	-	`	-	-	-	-	0	0	0	1101	110100	110100	110100	110100	110100	O
df	df	d	df	-	-	-	f	df	-	-	-	0	0	0	1100	110000	11000010	110000101	110000101	110000101	O
[	[	[	-	-	-	-	[	-	-	-	-	0	0	0	1101	110111	11011110	110111100	110111100	110111100	O
col	col	c	co	col	-	-	l	ol	col	-	-	0	0	0	1100	110000	11000000	11000000	11000000	11000000	O
]	]	]	-	-	-	-	]	-	-	-	-	0	0	0	1101	110110	11011011	110110110	110110110	110110110	O
.map	.map	.	.m	.ma	.map	-	p	ap	map	.map	-	1	0	0	1100	110001	11000111	11000111	11000111	11000111	B-API
(	(	(	-	-	-	-	(	-	-	-	-	0	0	0	1101	110111	1101110	1101110	1101110	1101110	O
d	d	d	-	-	-	-	d	-	-	-	-	0	0	0	1100	110000	11000001	11000001	11000001	11000001	O
)`	)`	)	)`	-	-	-	`	)`	-	-	-	0	0	0	1101	110110	11011011	1101101110	1101101110	1101101110	O

You	you	y	yo	you	-	-	u	ou	you	-	-	0	0	0	0111	011100	0111000	0111000	0111000	0111000	O
mean	mean	m	me	mea	mean	-	n	an	ean	mean	-	0	0	0	0101	010111	01011110	0101111000	010111100010	0101111000100	O
your	your	y	yo	you	your	-	r	ur	our	your	-	0	0	0	1001	10010	10010	10010	10010	10010	O
df	df	d	df	-	-	-	f	df	-	-	-	0	0	0	1100	110000	11000010	110000101	110000101	110000101	O
somehow	somehow	s	so	som	some	someh	w	ow	how	ehow	mehow	0	0	0	1011	101101	10110111	1011011110	1011011110	1011011110	O
has	has	h	ha	has	-	-	s	as	has	-	-	0	0	0	0111	011111	01111110	0111111010	01111110100	01111110100	O
no	no	n	no	-	-	-	o	no	-	-	-	0	0	0	1011	101111	10111111	101111111	101111111	101111111	O
name	name	n	na	nam	name	-	e	me	ame	name	-	0	0	0	1110	111000	11100011	1110001111	11100011111	11100011111	O
